9.414298473419819846e-01,9.840355690126300070e-01,9.127371958949850317e-01,9.405844282112919563e-01,9.438292295353150063e-01,9.413174944201470051e-01,9.592851088740960153e-01,9.684182044969480430e-01,9.798809712135110317e-01,1.016574059411980091e+00,1.136191960784900035e+00,1.170576859792850088e+00,1.176042572763219995e+00,1.201457154122890003e+00,1.225097036080819990e+00
9.478551661230949499e-01,1.120775014699910033e+00,9.044702574814069695e-01,9.461934320720759573e-01,9.517879011361829455e-01,9.540562000437949886e-01,9.698003689036940322e-01,9.806602391357369664e-01,9.761380268607450228e-01,1.148676724031540086e+00,1.139652514534919892e+00,1.147906718091530109e+00,1.175946526767490008e+00,1.247920304019469961e+00,1.246807387663459998e+00
9.952178624959330255e-01,1.118118703108039957e+00,9.537611801995039551e-01,9.906407310036390301e-01,9.850741734706419672e-01,9.894555913625789900e-01,1.001512049633419998e+00,1.002648427848640056e+00,1.012530966478190075e+00,9.539562444103979466e-01,1.174752406294240048e+00,1.169546470363209911e+00,1.155559767971350071e+00,1.152806813056109991e+00,1.132387938145690054e+00
9.542805682328689976e-01,1.073727652917700004e+00,9.241656580757630080e-01,9.570851826632069681e-01,9.551417715307030099e-01,9.488940422920969509e-01,9.605446146160140364e-01,9.484494378199019859e-01,1.064545444419400022e+00,1.157592574342700020e+00,1.147684461510650067e+00,1.166031879628439905e+00,1.175285137967990057e+00,1.234291799774720033e+00,1.221832113935160002e+00
9.587722838825639693e-01,1.067888800414920070e+00,9.279073015247120138e-01,9.516143113023000089e-01,9.534687779599180235e-01,9.396854960866549700e-01,9.572132645729829470e-01,9.425331848449709504e-01,9.647705755175880471e-01,1.205764647366329934e+00,1.176167945660169911e+00,1.189471260939990005e+00,1.208222956418220084e+00,1.289652610964439949e+00,1.184539933675889944e+00
9.258429918736890141e-01,1.043856372966960100e+00,8.962367844029960340e-01,9.163047746180650321e-01,9.267419454446460536e-01,9.247518592237780055e-01,9.378073618976380255e-01,9.436807316297870507e-01,9.350944494076179891e-01,1.165586301427419924e+00,1.125823721595760052e+00,1.134951120931680046e+00,1.149461092833129916e+00,1.243807434493700015e+00,1.158180791779189978e+00
9.894566421189540106e-01,1.125866364713759893e+00,9.534257506816520289e-01,9.801918026962249675e-01,9.910733288311820433e-01,9.819502846689059927e-01,9.895066851546200359e-01,9.965377276008340335e-01,9.962087685186039598e-01,1.173618548694350006e+00,1.150019240195889969e+00,1.169735418664940019e+00,1.182502893758899942e+00,1.241970895763570004e+00,1.127426083809339952e+00
9.444007534840339613e-01,1.081590278116890014e+00,9.199715342299950027e-01,9.391653376046590340e-01,9.455278809402719586e-01,9.442953515714720414e-01,9.559872053100659794e-01,9.540115447867419940e-01,9.421814146674529766e-01,1.194879543834139968e+00,1.174398842119839914e+00,1.178666910584269978e+00,1.185952671710750028e+00,1.252735550876499904e+00,1.211627723856059990e+00
9.757319990328140458e-01,1.003167058484710106e+00,9.527647078761579680e-01,9.708025052253369536e-01,9.825919670425180552e-01,9.842867532254510055e-01,1.006526066098289984e+00,1.016795648568789900e+00,1.040311160708170091e+00,1.068006311503290062e+00,1.088700740694100055e+00,1.128186759981860021e+00,1.130816229926010053e+00,1.123994279818790076e+00,1.116940911122940028e+00
9.118965569973099816e-01,9.786826270501459701e-01,8.975666851910969468e-01,9.129533199840289548e-01,9.175600618419690324e-01,9.154213494260270423e-01,9.380173702730250085e-01,9.519645063282670128e-01,9.819870039051550314e-01,1.029774756614239895e+00,1.033847261885249891e+00,1.088420300180890088e+00,1.085158862118380085e+00,1.096024797714959975e+00,1.067965141393999895e+00
9.279963107910269571e-01,1.059773810607780087e+00,9.105814577150910250e-01,9.370950816700439612e-01,9.464227997481969856e-01,9.427034746383730068e-01,9.542961237271380126e-01,9.622285324161859998e-01,9.569180929111760214e-01,1.015524638783019906e+00,1.183321225497169893e+00,1.172168026954419906e+00,1.164659691474349890e+00,1.184357993974090029e+00,1.178036964340130055e+00
9.425889970168950249e-01,1.081390911756360040e+00,9.175155199301420206e-01,9.479582419506920044e-01,9.528262865164689455e-01,9.480073910974829987e-01,9.626755742592609799e-01,9.707521916760000202e-01,9.667171407657629834e-01,1.142129086973810104e+00,1.152234921220419928e+00,1.161652671540470028e+00,1.167383662006659995e+00,1.236065070127049914e+00,1.130317082450090105e+00
9.474152349417479524e-01,1.111437827447389948e+00,9.208143725257700307e-01,9.454020176374260398e-01,9.457523563510269460e-01,9.470716653667630158e-01,9.637490063023439468e-01,9.695561384398739824e-01,9.812995412131789719e-01,9.988985693177530045e-01,1.142457966679740089e+00,1.136271495570079892e+00,1.130060417901709968e+00,1.125973667560590030e+00,1.138327494559510100e+00
9.967757312131150238e-01,1.122511667314630035e+00,9.622413083379289800e-01,1.007345816839039898e+00,1.001652394996989992e+00,1.005028842830280045e+00,1.036118533097480032e+00,1.069239798481089965e+00,1.119049174899400034e+00,1.088655613933859900e+00,1.059832003969390035e+00,1.096979326329750037e+00,1.119626820378829990e+00,1.160636173166329943e+00,1.127441931365430028e+00
9.326236409180329590e-01,1.054714698409789930e+00,9.188627246922910219e-01,9.396689214195419471e-01,9.410411196780410492e-01,9.455781634527959945e-01,9.605717687586250442e-01,9.778163680690239445e-01,9.967979527548169738e-01,1.050137390069489918e+00,1.136348276178229977e+00,1.149286344908589941e+00,1.146444605879090028e+00,1.173037372926589939e+00,1.168174593874609979e+00
9.450632523339109747e-01,1.038584331514069925e+00,8.975776534119559447e-01,9.351051147414639608e-01,9.359087928953749858e-01,9.313862903222910328e-01,9.470324621054450054e-01,9.481339115579590082e-01,9.469984853953700155e-01,1.068999381384929892e+00,1.121319329301230017e+00,1.134903024128770088e+00,1.147032784523420057e+00,1.174313495286690046e+00,1.152408193069089926e+00
9.983581371880250188e-01,1.162510431265129984e+00,9.557527886423760055e-01,9.895775198573859566e-01,9.958840218281099776e-01,9.895384476060099521e-01,1.012780157938099945e+00,1.012860197151240094e+00,1.023791912149500050e+00,1.108813401868349979e+00,1.178716125540050008e+00,1.194416141766019956e+00,1.202767333918909998e+00,1.239890247721020078e+00,1.175565401180650005e+00
