1.033321954293159983e+00,1.048370952764730024e+00,1.041792964224270035e+00,1.041474877745639960e+00,1.045880620721340026e+00,1.053924719207270044e+00,1.053398783188759902e+00,1.053962869574710082e+00,1.059559165087329946e+00,1.087515661164250025e+00,1.044385942299359993e+00,1.032161580828820036e+00,1.036089999505140025e+00,1.031714153109239973e+00,9.704612891588709767e-01,9.144771616189519836e-01,1.205183734293830078e+00,1.146162478277249930e+00,1.128005337357870008e+00,1.116783315633339990e+00,1.107201632206390007e+00,1.098956270638089983e+00,1.093034343079759996e+00,1.102076582527030002e+00,1.118960695995740107e+00,1.114635729894329907e+00,1.077167590759620097e+00,1.058543352392179893e+00,1.056042725158220064e+00,1.048993087620819997e+00,1.051545686602820107e+00,1.055437045946910013e+00,1.061113178942840074e+00,1.069608923662650035e+00,1.077232386729940039e+00,1.079772136630779977e+00,1.086868728557679908e+00,1.088336640003970013e+00,1.083740432218200045e+00,1.085089110177720029e+00,1.082117905238189959e+00,1.082052433894179932e+00,1.081367630390410062e+00,1.079835770593539968e+00,1.073256991044529984e+00,1.066178090183240057e+00,1.056379190030620085e+00,1.045779016431130026e+00,1.025786681427170111e+00,1.009335774728330026e+00,1.051754728352509938e+00,1.051198185977670008e+00,1.388991803798669933e+00,1.204070583855560095e+00,1.579516233156869953e+00,1.511522044594540093e+00,1.324188088037510092e+00,1.227497337240649911e+00,1.125446067837500008e+00,1.056548222223149924e+00
1.066024326829940083e+00,1.083875233615009925e+00,1.071181827786179985e+00,1.070638630154649995e+00,1.075367143003820081e+00,1.084209076192889976e+00,1.080291715561310095e+00,1.076647440883480078e+00,1.087157112812140003e+00,1.030769228758700029e+00,1.087010273373119951e+00,1.098477732511280003e+00,1.086460359830710098e+00,1.071063668545209957e+00,1.016343029401880038e+00,1.018434030799810097e+00,1.216304279739830019e+00,1.172457187547409907e+00,1.161514770423710097e+00,1.152210918421010089e+00,1.139238459103760093e+00,1.130660189110509917e+00,1.133639177480050053e+00,1.117685086503279912e+00,1.090010756805440018e+00,1.082049603756370049e+00,1.085687396885439915e+00,1.092807665164750031e+00,1.103404908821489894e+00,1.110278271291549990e+00,1.116066586010640016e+00,1.121941858081880072e+00,1.125325664993509944e+00,1.128239001473839931e+00,1.131304386726599942e+00,1.132655435841279923e+00,1.135297591662749905e+00,1.135871480263199951e+00,1.132464047190880008e+00,1.132964570885939937e+00,1.128846634904179913e+00,1.128603633876329893e+00,1.125545237157050016e+00,1.124200908539489951e+00,1.118699200700739915e+00,1.111427071853199999e+00,1.098381593259629918e+00,1.090371282024269917e+00,1.069410929534869936e+00,1.043241143821519890e+00,1.093095575708989964e+00,1.068991013454450023e+00,1.334498004285779915e+00,1.228914875345840096e+00,1.769191462262339920e+00,1.735733786624130026e+00,1.610260882046959940e+00,1.491264391551929913e+00,1.371902838637359956e+00,1.198251134596320044e+00
1.089846127181999913e+00,1.111081962335229933e+00,1.097909244625860037e+00,1.101180283796920012e+00,1.107144817891619892e+00,1.119885983940489993e+00,1.123823192148680095e+00,1.134602776651089995e+00,1.176639158647700079e+00,1.313546601259010016e+00,9.230157522879449683e-01,1.041332534093359907e+00,1.036577942413299924e+00,1.038418200691900051e+00,9.605264380041570460e-01,9.401732709231349627e-01,1.330955323687530001e+00,1.235137058455229919e+00,1.203877148359939975e+00,1.183443608635120103e+00,1.149405059619319935e+00,1.106587256402769892e+00,1.069184969258550000e+00,1.045238956401669972e+00,1.032994153975709928e+00,1.031457108968049985e+00,1.063467721886820039e+00,1.076372909570489922e+00,1.101714338036579921e+00,1.113187099941510105e+00,1.120889618790219977e+00,1.120357756559140050e+00,1.117282141226290104e+00,1.112800490742859916e+00,1.111653610677290072e+00,1.106185705508309969e+00,1.105569158231989979e+00,1.101708173241960020e+00,1.092714112663579984e+00,1.085262766250520095e+00,1.074921873455479959e+00,1.070630580893149997e+00,1.058539357953770077e+00,1.052440717713750029e+00,1.033560852767579918e+00,1.017433965888749903e+00,9.923538790787940211e-01,9.756531122515690324e-01,9.691398985311460157e-01,9.702573699264700480e-01,1.133802365141340029e+00,1.107552443589969959e+00,1.255062745273100022e+00,1.140906023239729894e+00,1.430396958441439992e+00,1.442826089427369896e+00,1.369931169490520073e+00,1.320024978507059910e+00,1.253749866776729949e+00,1.196220645987650100e+00
1.129750133446800087e+00,1.142039539288369987e+00,1.141194547097329925e+00,1.140202845907809959e+00,1.148010677432200088e+00,1.157105097369840019e+00,1.155553127155219961e+00,1.156251166472219927e+00,1.161967261210850033e+00,1.179913445682009954e+00,1.204888831294520068e+00,1.118532571783489971e+00,1.100205985462350045e+00,1.120707842221650097e+00,1.087771088199950054e+00,1.033605588512150009e+00,1.303727175018640105e+00,1.252857096745499943e+00,1.239108638883120062e+00,1.219600840461809943e+00,1.228235560167449947e+00,1.226539449723720088e+00,1.224838097184929975e+00,1.219501969693000065e+00,1.209380294049390070e+00,1.213999610331879975e+00,1.203228680178199950e+00,1.179033525131510052e+00,1.164875430745899942e+00,1.161548614000569968e+00,1.165874523697610021e+00,1.165105580972680022e+00,1.174735010551599901e+00,1.183942125145700075e+00,1.191202125505419929e+00,1.201196988369150009e+00,1.210567610365629987e+00,1.225192729069410014e+00,1.229315097156250092e+00,1.235799702888570106e+00,1.245263933397610101e+00,1.248906055739779974e+00,1.255299583753290094e+00,1.251407662133869891e+00,1.248734625142619903e+00,1.236722958548589935e+00,1.228240754674319923e+00,1.219312188944819964e+00,1.206877696177429904e+00,1.192262438251209922e+00,1.301119793357460086e+00,1.294966893105329975e+00,1.363666812296489894e+00,1.276859062185280003e+00,1.364639237295570018e+00,1.307296277029899922e+00,1.259097658251870033e+00,1.223728216866470042e+00,1.184813199047739962e+00,1.162491600017079962e+00
1.037191947835089945e+00,1.043431149675450031e+00,1.035318289259020030e+00,1.036182579156980088e+00,1.042052194360959971e+00,1.050339055165089963e+00,1.056206989874010072e+00,1.055609337761389988e+00,1.075133958516470090e+00,1.092747040577950024e+00,9.673985782556210333e-01,9.969734315363639743e-01,1.007038957416239944e+00,1.025589095448300014e+00,9.618081262937520082e-01,9.684003478034489687e-01,1.143879928767139953e+00,1.103846283057839939e+00,1.091632228708959929e+00,1.083699387133350012e+00,1.075079311187669973e+00,1.067155042900000073e+00,1.073110082931050036e+00,1.069280399547549942e+00,1.074617208832489901e+00,1.080322326838669911e+00,1.069242648160710019e+00,1.061647067412530010e+00,1.063289259150119959e+00,1.066469271871149926e+00,1.073514680235029939e+00,1.079779277884060029e+00,1.083677198010039922e+00,1.083851867785440071e+00,1.086083426994169931e+00,1.087039313598840096e+00,1.089329556400280063e+00,1.089921288446809911e+00,1.088525882886760110e+00,1.086065903432470003e+00,1.085177612473920084e+00,1.085367643929169956e+00,1.086105913663750089e+00,1.085235988310409905e+00,1.076878080125190040e+00,1.073037915670699949e+00,1.065804303684849907e+00,1.058027244484990081e+00,1.043647184356709889e+00,1.031592185454399901e+00,1.036348791112140066e+00,1.052124092197999961e+00,1.179554057472850026e+00,1.128463466096949919e+00,1.442328600971749974e+00,1.523218234895610035e+00,1.454462013200300108e+00,1.378073271389469889e+00,1.337052698136820039e+00,1.200593286585909913e+00
1.113831420237789915e+00,1.117441437634629997e+00,1.114006367311699996e+00,1.113698943052769952e+00,1.119799881754419912e+00,1.128833116085790067e+00,1.130194598083080093e+00,1.127110694489400045e+00,1.138149035223400052e+00,1.169857499651109967e+00,1.057392320364560101e+00,1.083690086073340053e+00,1.096673908826599986e+00,1.098994210514040004e+00,1.037582619999309896e+00,9.814862482748549777e-01,1.269053168195670045e+00,1.202574538369749924e+00,1.184675475846290071e+00,1.171150682941249910e+00,1.167486556044889934e+00,1.164492126187310017e+00,1.153242854310730037e+00,1.142845117904919938e+00,1.144632838406620001e+00,1.136170232906799971e+00,1.130752753433130087e+00,1.131630827052920063e+00,1.137418435185580057e+00,1.140864845050189924e+00,1.148013333615020004e+00,1.158157145857710013e+00,1.165153679944419984e+00,1.171229034482329956e+00,1.171659232141559981e+00,1.169693788450449912e+00,1.169746468744609968e+00,1.169472306749300028e+00,1.164625880663060054e+00,1.162523216425680017e+00,1.162778800862990014e+00,1.158394371152619895e+00,1.158477388881850034e+00,1.154315086280029989e+00,1.152633210615050086e+00,1.146363823296280060e+00,1.135502864967349979e+00,1.128100770466939906e+00,1.111653095770229971e+00,1.099831757199239979e+00,1.123035174776680023e+00,1.112798133001750012e+00,1.256180228336720051e+00,1.200695468840289992e+00,1.483632957900820060e+00,1.619350917673630041e+00,1.570398690195049962e+00,1.494828388712120093e+00,1.465912495996589904e+00,1.233118296472359932e+00
1.144515774869000024e+00,1.153706943111920014e+00,1.137183202175719998e+00,1.129494840826769986e+00,1.121972433463040097e+00,1.118196274051679984e+00,1.104498534138059984e+00,1.079929719292040069e+00,1.073090538789450044e+00,1.093793888358659983e+00,1.010600537958739942e+00,1.009338074409100061e+00,1.002937048990780067e+00,9.756199359156809692e-01,9.008512876722170049e-01,8.821406715605939475e-01,1.129124497088269896e+00,1.069346612694580090e+00,1.037668599381670109e+00,1.014442871968759929e+00,9.921718162192399992e-01,9.823209340126709543e-01,9.779008160994899779e-01,9.620656187378080482e-01,9.302534945689580059e-01,9.361258569720010136e-01,9.080765135262499621e-01,9.029762913041460282e-01,8.775703360504869543e-01,8.773692036988469667e-01,8.339177590918760430e-01,8.308489396053070353e-01,8.139695458088930247e-01,8.091634248908780025e-01,8.051946742299600501e-01,8.079173698609940502e-01,8.116070786758889932e-01,8.269428350560680263e-01,8.250621999080669511e-01,8.245447741336799918e-01,9.782512413114069494e-01,9.678994662109500213e-01,9.621974225387840418e-01,9.569709291654679983e-01,9.505648737196720210e-01,9.436534120064480335e-01,9.326655513960420141e-01,9.235719987457510216e-01,9.115104052399719547e-01,8.942543678023650022e-01,1.462951188034909977e+00,1.449774911712129910e+00,1.657357715737030057e+00,1.578636462275730068e+00,2.062569353921670068e+00,2.157635922631610192e+00,2.060260204964699859e+00,1.943566046651499901e+00,1.895144998895500033e+00,1.609301150577949979e+00
1.090778493945260053e+00,1.100929732007539963e+00,1.094330171144439978e+00,1.095194394753010059e+00,1.101270472770180087e+00,1.111107422846719928e+00,1.111393589340520016e+00,1.109442063137489942e+00,1.125082786971419946e+00,1.047888865081280096e+00,1.051533426619799982e+00,1.093640280834210055e+00,1.096415556698840055e+00,1.094811800908749966e+00,1.033774401226430051e+00,1.032555597901640088e+00,1.224465315840199908e+00,1.179603807580539954e+00,1.165368960848760072e+00,1.154254967877440086e+00,1.133036992217040018e+00,1.121104478773740087e+00,1.136478515054129890e+00,1.140852565273489994e+00,1.135822141288610032e+00,1.129671863298939982e+00,1.120493132760310040e+00,1.137021090275939894e+00,1.128099385232459895e+00,1.130920473539059889e+00,1.134002710329329977e+00,1.135534814747519938e+00,1.137967222409469903e+00,1.137105141998870028e+00,1.137925541765089976e+00,1.137868415532419908e+00,1.139569431802210042e+00,1.141348512840949958e+00,1.137490930642979903e+00,1.135011740459149987e+00,1.135565127542299990e+00,1.133576664989470073e+00,1.130104649013699891e+00,1.127850687554140086e+00,1.120417160828429903e+00,1.112893546268419964e+00,1.093309619150750089e+00,1.080389971465739896e+00,1.054035898616769940e+00,1.038113372245740074e+00,1.086829921725350090e+00,1.083018262466820092e+00,1.381771752880760040e+00,1.270689006612190086e+00,1.671788437776279945e+00,1.563201828213979905e+00,1.452317852634209983e+00,1.377239530693280090e+00,1.319884563532190080e+00,1.168968204355470109e+00
1.103210198941269926e+00,1.119130947279860067e+00,1.105092073677049980e+00,1.105806825410990069e+00,1.109229834611960008e+00,1.116782795535959938e+00,1.116172658341050061e+00,1.114681237906490097e+00,1.127098528980150061e+00,1.131072602917309933e+00,1.043624568272830011e+00,1.092403041450259904e+00,1.096184696078309928e+00,1.087559124657109910e+00,1.028257865711460051e+00,9.818256608061629587e-01,1.246024413512240026e+00,1.188258654333040010e+00,1.171258225383809970e+00,1.160211925858140036e+00,1.146573709059810042e+00,1.131491775449340098e+00,1.140891541156719979e+00,1.146305471681339894e+00,1.145292546472419959e+00,1.145319548221459982e+00,1.123069805430390034e+00,1.109977641500669909e+00,1.112472259418799903e+00,1.119503938007720079e+00,1.124338597875409906e+00,1.140789816319730088e+00,1.141668302775610044e+00,1.149695646937120008e+00,1.145196124564070050e+00,1.142229467631850071e+00,1.145959467250629915e+00,1.145454142882279980e+00,1.141401564857930095e+00,1.140369240205959978e+00,1.134875504373499933e+00,1.132098724202279971e+00,1.128737419626129945e+00,1.124041207795150044e+00,1.114777460553389998e+00,1.106460940996109921e+00,1.089918587832799934e+00,1.077547436699860084e+00,1.054637833570059913e+00,1.041912688600650005e+00,1.107456944540470056e+00,1.103044671100690044e+00,1.424915759689380002e+00,1.243410520035060030e+00,1.599192611123360086e+00,1.586500861162650100e+00,1.487600427170870043e+00,1.406438843011750039e+00,1.343177144469970052e+00,1.188683754060289921e+00
1.072727193172120064e+00,1.100070228760569924e+00,1.084318708535729980e+00,1.084294857564799930e+00,1.088438279000170095e+00,1.095996956791849941e+00,1.089522767679540038e+00,1.080217345771300019e+00,1.063198975672549951e+00,1.146153713430970056e+00,1.146160760096069930e+00,1.149227809718029958e+00,1.133787346076210012e+00,1.096309411716329896e+00,1.049513992976569998e+00,1.063872788962689997e+00,1.249902346463559910e+00,1.200532127190909959e+00,1.198175319412009943e+00,1.183843315832429965e+00,1.163694244543070022e+00,1.142405734662889971e+00,1.127855303460989944e+00,1.121813977899279946e+00,1.122246438954050074e+00,1.130362151662110071e+00,1.131626424065419911e+00,1.138351560426889897e+00,1.147094623127189905e+00,1.150059679364620058e+00,1.155344970095059987e+00,1.158871864973840093e+00,1.161068870578340073e+00,1.162369092539500048e+00,1.167482466710310085e+00,1.167546192310390030e+00,1.171798121197809905e+00,1.173206019193850036e+00,1.171155624983239996e+00,1.169192762580760103e+00,1.168766316143829975e+00,1.165423429363779961e+00,1.163453685032590057e+00,1.162320480503999942e+00,1.157661932526750093e+00,1.150695656753830010e+00,1.138641461829229984e+00,1.132658904412829903e+00,1.111521443213949967e+00,1.093011335083940105e+00,1.223533042069850030e+00,1.228837288490080004e+00,1.630617067797170083e+00,1.470607600416449889e+00,1.819307750268289947e+00,1.759446465370180013e+00,1.662899649054770057e+00,1.565302873074239987e+00,1.470921451090859922e+00,1.228041942723899993e+00
